dr12objid,RA,DEC,redShift,nuv_mag,j,jIvar,h,hIvar,k,kIvar,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,nearest_galexid,petromag_r,petror90_r
1237665180057862215,214.2307,29.48654,0.01103042,18.167442957560237,16.545,40.5696,15.786,35.01278,14.793,0.0,17.40064,16.51077,16.2684,16.15111,16.064,3151009147685705022,16.23148,8.30051
1237664818206277666,162.1034,34.71141,0.005429604,14.659312884012868,14.191,0.0,13.535,0.0,14.258,44.44444,14.10248,13.09067,12.62339,12.41503,12.27645,3228027738389483420,12.46575,46.33913
1237667430632063178,143.7763,21.62767,0.01203591,18.011307716369625,14.882,0.0,15.184,37.63785,13.809,0.0,17.09676,15.81982,15.28216,14.97669,14.74975,2485672671487991607,15.29813,17.7755
1237670965389361250,148.89,16.43287,0.01240509,16.9370231628418,12.608,472.5898,11.749,540.8328,11.338,730.4601,15.14491,13.57793,12.73558,12.28372,11.89916,6377671239756941950,12.70152,31.55524
1237663788496912519,129.6552,61.44349,0.01152885,17.1425971984863,15.807,43.85773,14.137,0.0,13.949,0.0,16.02101,15.06329,14.62466,14.42754,14.30004,6373589778506451441,14.59679,18.48162
1237661965823901763,198.217,40.54364,0.001747679,16.289665222168,15.989,57.3921,15.812,28.90508,14.465,0.0,15.30907,14.33909,14.00327,13.80501,13.6779,6482758078267661191,13.9767,25.7121
1237659146706223206,214.342,57.62985,0.01023666,16.7474899291992,14.212,342.9355,13.493,192.9013,13.181,168.6625,15.79795,14.64765,14.04706,13.71825,13.40994,3211561452251913454,14.01966,27.51979
1237662697041297487,246.851,19.5972,0.008124122,18.8767127990723,12.639,355.9986,12.124,198.3733,11.854,297.2652,15.71461,13.88651,13.04625,12.63119,12.33445,3776763205486909162,13.11271,22.25864
1237674650996834435,167.2324,0.4448042,0.01290247,16.309646129608147,14.363,182.615,13.745,113.1734,13.577,145.159,15.5774,14.91409,14.56107,14.50084,14.37032,2413052127496642279,14.6163,6.589681
1237651735748870280,161.5524,1.813282,0.003324246,15.2799755732218,15.637,29.53686,13.706,0.0,14.616,28.59676,14.59289,13.44942,12.90071,12.609,12.42105,2928784653574734739,12.61954,79.12633
1237659326552014877,205.8757,59.16787,0.01013167,18.3599224090576,16.784,34.19855,16.041,27.12674,14.936,0.0,17.92388,17.21886,16.99941,16.97435,16.84278,6374434217395228097,16.90238,5.612327
1237663783133118503,21.6941,-0.6460829,0.006399863,16.88613748550415,16.67,25.0,14.904,0.0,15.003,0.0,16.51316,15.8386,15.69751,15.69015,15.64343,3129159652620637239,15.67966,9.468086
1237661416603910212,219.3782,51.56186,0.007285598,16.7688655853271,11.7,918.2736,10.856,918.2736,10.688,0.0,15.03039,13.19631,12.35754,11.8572,11.51686,3212616983213251226,12.23142,31.45377
1237661949713252360,174.554,12.11192,0.003300873,14.942420005798333,13.763,198.3733,13.432,104.1233,13.005,236.6864,14.4293,13.35918,12.93693,12.81301,12.70976,3165188449838833750,12.99701,28.97475
1237658205582000162,173.2348,50.24185,0.009780148,19.1845734914144,13.416,330.5785,12.79,216.263,12.507,452.6936,16.34903,14.72416,14.01013,13.6406,13.39578,3813390136630061822,14.14775,12.14079
1237671265498759194,191.9993,4.694894,0.003413799,19.106672286987276,16.032,26.5703,15.482,15.74704,13.998,0.0,16.67855,15.30931,14.68479,14.39055,14.17217,3230420275691520479,14.62094,25.0376
1237655464305098821,182.4456,62.26853,0.008704218,16.7574825286865,15.929,67.18624,15.146,49.59333,14.107,0.0,16.92739,15.39194,14.83996,14.52885,14.3721,6374328741586276325,14.95537,18.39882
1237668587043881098,169.8015,18.05934,0.003310562,19.768057505289732,16.215,55.69168,14.881,0.0,14.527,0.0,17.17182,15.59435,14.94956,14.62555,14.47196,3124726421737444829,14.9618,20.49529
1237662226226217123,217.4914,36.27399,0.01262021,17.8242931365967,16.541,56.53231,15.301,0.0,15.4,0.0,17.22543,16.13343,15.79217,15.65001,15.59256,6374786105139528920,15.73609,15.89684
1237667255069048902,133.6951,20.713,0.01281276,18.6224060058594,15.405,164.3655,14.811,94.25959,14.509,104.1233,17.44249,16.35933,15.8607,15.61522,15.42966,3721207081759413360,15.77618,7.384484
1237655742412554516,234.7711,3.638294,0.01272965,18.6262159347534,16.707,51.02041,15.463,0.0,15.067,0.0,18.08817,17.13384,16.82136,16.69356,16.55958,2949367511445932687,16.76822,6.104131
1237661976550965308,193.7619,8.06555,0.009282656,17.18402137756346,12.42,113.1734,11.667,98.0296,11.45,132.1179,14.6369,12.78611,11.98053,11.57784,11.32664,3230349906947344893,11.94997,44.14176
1237667252940242984,180.2746,28.99529,0.009902923,18.4765281677246,15.774,129.1322,15.126,90.70295,14.636,106.2812,17.43438,16.42376,15.9418,15.73446,15.5257,6374856460998806819,15.9134,9.209746
1237661817633112135,190.4973,12.94285,0.003752911,17.5473680496216,14.079,268.745,13.663,126.2467,13.392,216.263,14.65071,13.07909,12.48756,12.20045,12.01933,3223242663785404672,12.67068,45.11808
1237654610141446147,181.986,65.11396,0.004723461,18.88390254974365,12.38,1189.061,11.622,1040.583,11.449,976.5624,15.89865,14.14425,13.39106,13.00551,12.75679,2488592974369264751,13.40467,10.9849
1237666408439873551,354.131,0.297275,0.008528431,15.23619031906125,12.43,152.4158,11.773,84.16801,11.233,416.4931,14.94211,13.01809,12.14577,11.74755,11.48866,2907709214693529681,12.1189,36.55523
1237667252934803627,166.1651,27.72388,0.00853581,16.6163969039917,16.644,20.4746,15.925,22.24991,15.234,37.18025,16.88895,15.41782,14.87833,14.61175,14.4971,6387874699072766321,14.92369,28.5126
1237661354316529731,178.9119,58.3516,0.01102358,19.0336036682129,14.996,148.721,14.4,76.94675,14.299,62.00012,17.11457,15.73583,15.12154,14.77798,14.51356,6374399040539330285,15.0097,15.93565
1237667536929685548,141.0698,17.80713,0.008524913,17.5548152923584,14.469,330.5785,13.99,210.0399,13.743,210.0399,16.22849,15.16455,14.67415,14.47045,14.31017,3848398587059768870,14.78609,11.69959
1237665128002879584,173.3547,34.0723,0.008367944,17.2386531829834,15.342,0.0,15.619,34.60207,14.503,0.0,16.49401,15.51862,15.04649,14.82553,14.6896,6374645397715944375,15.04668,17.24477
1237653614799749192,153.738,59.85321,0.007326741,18.2190780639648,16.514,56.53231,16.107,30.8642,15.553,24.26654,17.73919,16.95448,16.82251,16.81222,16.69723,6375102772004522441,16.79199,4.963859
1237654605873479684,184.9467,5.283775,0.006691911,18.226669788360624,12.335,222.7667,11.914,115.6203,11.326,268.745,15.06425,13.20883,12.43019,11.99838,11.7242,3124902343597883756,12.44227,27.39618
1237662226223464493,209.9879,38.2009,0.009066303,17.8288707733154,14.454,236.6864,13.842,177.7778,13.454,182.615,16.13968,14.7935,14.20973,13.91987,13.77485,6374750918619956799,14.17328,16.94537
1237665225691627594,176.4039,31.29957,0.005956962,17.8599224090576,13.451,594.884,12.656,625.0,12.325,594.884,16.01068,14.62416,13.91398,13.57423,13.26937,6374821323871355356,14.07065,15.68109
1237665534931370099,240.5089,18.81759,0.008462421,16.4526996612549,14.93,0.0,15.394,24.75186,14.242,0.0,16.1904,15.66948,15.49769,15.48503,15.44541,6375665701556847170,15.86612,16.91494
1237664837002723401,132.4861,25.68407,0.008042965,17.98951530456545,16.009,113.1734,15.482,79.71938,15.361,35.01278,17.51175,16.663,16.41673,16.33444,16.25573,3718990466317816771,16.30569,6.509646
1237667254554001428,188.4631,30.27748,0.003915259,15.3467016220093,15.437,118.1474,15.074,49.59333,14.813,51.75716,14.32269,12.99399,12.47175,12.19628,12.04078,3229927694482280760,12.48019,52.64614
1237655107839393797,177.2668,59.43269,0.0107112,18.0550298690796,12.559,918.2736,11.982,384.4675,11.707,657.4622,15.30029,13.37391,12.57035,12.18137,11.88105,3815747489560007887,12.60524,31.09453
1237665128541454394,178.1141,34.89446,0.007351082,18.0238170623779,15.493,216.263,15.127,84.16801,14.919,65.03642,16.64325,15.92835,15.56263,15.49216,15.36264,6374645393420979338,15.78763,7.588679
1237655463773863971,208.8169,59.50663,0.006906108,15.595244407653851,13.013,355.9986,12.358,229.5684,11.998,452.6936,14.50257,12.79681,11.97844,11.57636,11.26213,3246147690015234659,11.97356,38.00672
1237667782829932556,173.0276,22.12539,0.003931067,18.9747200012207,16.615,32.28306,15.57,0.0,15.334,0.0,18.05594,17.07249,16.75102,16.57175,16.46692,6378867431098550457,16.71388,7.363709
1237661950254776367,185.515,12.74092,0.00641021,17.788314819335934,14.24,69.44444,13.558,62.00012,13.291,104.1233,14.90001,13.20955,12.60754,12.26515,12.03902,3166912483871953857,12.51134,49.40138
1237665369042583626,164.1997,31.09037,0.005495231,18.624683380127,16.038,106.2812,15.321,99.99999,14.577,0.0,17.18832,16.36065,16.01136,15.9386,15.86416,6387874725916315256,16.23499,6.606978
1237663529726574598,136.2366,59.93293,0.005185458,16.5443197886149,12.934,0.0,12.937,58.27167,11.946,0.0,14.96539,13.53552,12.75195,12.32296,12.02271,3847343055897101631,12.72498,27.17636
1237661417138814989,212.9768,53.93956,0.006437212,18.0939292907715,15.508,67.18624,13.95,0.0,14.558,60.09255,16.53137,15.38268,14.82498,14.5578,14.39463,2607234677256243454,14.77522,18.05775
1237657634335555681,141.0122,49.20414,0.009306077,16.052333831787152,13.507,88.99964,12.918,57.3921,12.445,94.25959,15.13491,13.68892,13.02421,12.65121,12.37643,2860491787348224324,12.90976,24.75426
1237661435926216778,209.2419,45.97322,0.006868512,18.71405029296875,12.498,268.745,11.831,198.3733,11.443,493.8271,15.67842,13.84466,13.09369,12.67212,12.42794,3116317356808214713,13.10272,15.83505
1237658424086822917,151.0363,6.510481,0.004178831,17.151452064514174,15.502,59.1716,15.169,24.02922,13.677,0.0,16.39151,15.48694,15.15476,15.02308,14.91044,3851283705571051164,15.10479,9.500811
1237667733976973323,197.1429,21.04996,0.008769421,16.1587314605713,14.376,0.0,13.754,0.0,14.437,49.59333,15.26664,14.19091,13.71517,13.45039,13.33602,6378621185591083560,13.68426,25.96409
1237656906347446347,342.5265,-1.049237,0.01024421,17.5996255874634,16.852,15.50003,14.665,0.0,14.393,0.0,15.98772,14.45377,13.79037,13.62833,13.7252,3784011186139306995,14.04212,35.60899
1237668625161453608,188.6447,18.20268,0.004153254,17.1818008422852,14.166,118.1474,14.083,35.01278,13.858,32.28306,14.84444,13.18898,12.58222,12.22464,12.03971,6378726774138733107,12.42141,52.51921
1237665227840094215,178.8528,33.12611,0.01053165,17.9668655395508,14.229,96.11687,13.499,85.73388,13.057,160.2307,16.20298,14.86241,14.25513,13.93615,13.68786,6374856439523970773,14.14522,16.4698
1237661064951889958,146.704,9.736135,0.009997927,19.2843920389811,13.818,102.0304,13.158,68.30135,12.846,129.1322,16.04412,14.30779,13.57331,13.20074,12.90431,3055589130582892887,13.7091,21.02562
1237662238543249552,192.1127,10.55796,0.003846155,19.901294072469067,15.987,26.5703,15.365,32.28306,14.168,0.0,17.29033,15.9333,15.34772,15.04612,14.88295,3052492905839068322,15.34841,12.16365
1237665367972773964,174.7551,31.48765,0.009050049,19.46220302581785,14.127,118.1474,13.292,145.159,12.79,251.9526,17.55783,16.05587,15.15894,14.75599,14.37119,6374821322795517185,15.07688,8.322928
1237662238006247432,191.8138,10.20358,0.003623528,17.9911289215088,14.402,56.53231,13.837,32.65306,13.525,67.18624,15.12828,13.66528,12.96907,12.63625,12.37071,3085003265649152968,13.22592,33.52903
1237664877800390819,137.8797,26.6177,0.00942463,19.77983665466305,16.444,49.59333,15.557,0.0,15.209,0.0,18.56074,17.44436,17.00221,16.81139,16.71199,3847624530873819685,16.87909,7.817731
1237668588650692644,188.2707,16.26553,0.003184252,17.68914318084715,12.478,236.6864,11.972,123.4568,11.605,192.9013,14.66293,13.0287,12.31345,11.91259,11.7128,3166982852616133923,12.44798,25.72585
1237658205046374439,177.806,50.1569,0.00310283,17.7399501800537,13.038,251.9526,12.689,92.45562,12.439,110.8033,14.7356,13.15023,12.47388,12.10965,11.85594,6374504588284791421,12.56988,40.08941
1237671123760709671,135.2635,11.0983,0.006875065,16.023995399475066,15.742,19.57867,13.847,0.0,13.523,0.0,16.09678,14.56181,14.02839,13.75976,13.56954,3797768275422610164,13.97879,17.88336
1237657401883230236,140.2951,45.88783,0.006255761,16.46612358093265,15.245,104.1233,14.466,129.1322,14.328,87.34387,15.67392,14.49809,13.98048,13.71319,13.50655,3848011558966797270,13.96142,16.80721
1237667254014115985,180.5938,29.86177,0.01041761,16.0922966003418,12.94,0.0,12.261,816.3265,11.557,0.0,15.38848,14.18672,13.46599,13.1607,12.84702,6374856459922966644,13.47094,24.67287
1237668495245115527,176.1696,16.89967,0.003073977,19.1505966186523,16.523,52.50998,15.086,0.0,15.119,0.0,17.76939,16.73435,16.35633,16.17404,16.03828,6378867492301836182,16.3315,9.795987
1237654601557737549,137.1012,3.367577,0.01276623,19.47861353556313,14.538,138.4083,13.81,129.1322,13.22,198.3733,17.36225,16.01357,15.24295,14.88607,14.5329,2837129364283328459,15.39221,7.709251
1237661967424028816,166.419,41.07528,0.009822053,18.5111246109009,16.534,58.27167,16.043,29.53686,15.505,34.19855,17.89156,17.07368,16.78231,16.67792,16.55633,3072829472906424513,16.73621,5.518665
1237660614511230985,171.4728,9.987455,0.00386275,16.385950088501,14.605,68.30135,14.076,33.41241,13.74,64.0,14.95861,14.08784,13.67965,13.48203,13.31019,3115824775598972483,13.87465,17.30443
1237668270838186130,233.6941,12.44725,0.009007892,18.016774177551248,16.627,37.18025,16.101,22.67574,15.506,30.18959,17.69283,16.69253,16.40333,16.29202,16.20259,3128455965178864867,16.38309,7.038925
1237667735568515150,150.6481,19.17692,0.006983121,17.17722988128665,12.725,657.4622,11.883,516.5289,11.534,657.4622,15.69437,14.12282,13.22961,12.82506,12.42029,3803995909483667554,13.3356,22.18699
1237668590260060191,185.2971,17.63864,0.006992085,16.425090154012036,15.587,30.5241,15.2,20.10899,14.889,25.25189,16.19272,15.16006,14.82555,14.67272,14.53263,2489402214929407318,14.8055,11.9531
1237660612901863503,174.4134,8.864125,0.01263886,18.3723239898682,16.53,25.25189,15.004,0.0,15.438,19.57867,17.50741,16.66645,16.36144,16.26713,16.17321,6379078606050559267,16.32978,7.11103
1237661358081114123,184.3834,47.99523,0.002293086,17.7197322845459,16.341,43.28255,14.96,0.0,14.647,0.0,16.68583,15.63122,15.2939,15.09941,14.98488,2606390252124772068,15.23178,14.85366
1237655469135233240,227.1965,1.90019,0.006638203,19.8926010131836,16.12,33.80205,15.415,23.79536,14.723,0.0,18.04959,16.49004,15.84642,15.52494,15.34924,2938601093387518302,15.70656,16.54843
1237665549435863188,236.7453,17.88419,0.01097685,14.40989112854005,13.16,918.2736,12.574,434.0278,12.393,566.8934,14.58608,13.83101,13.31398,13.21886,12.99424,3052211430862361769,12.83418,29.4585
1237667536930865193,143.7643,18.49314,0.008169018,16.5128421783447,15.296,129.1322,14.713,84.16801,14.7,48.22532,26.98569,15.68209,15.48371,15.38553,15.27302,6377671231167007855,15.45883,5.424641
1237655693015056396,224.5326,-1.312532,0.006492704,18.80877685546875,15.174,0.0,15.71,16.25911,14.45,0.0,17.46885,16.11477,15.56217,15.21517,15.01118,2934554890597306887,15.59655,13.38994
1237662238004609184,188.0592,10.25144,0.004337199,17.9742727279663,15.169,27.70083,14.554,21.43347,14.053,39.0625,15.17008,13.53434,12.91134,12.57054,12.30392,3222644529459888735,13.16681,39.1701
1237667735578214514,174.0638,22.43265,0.01188218,16.8812980651855,14.615,45.65376,13.912,34.19855,13.571,70.61648,15.81117,14.56073,13.96672,13.66605,13.40257,6378867436467260422,13.95174,15.55542
1237671955903021147,199.1491,12.1524,0.01139724,18.6633682250977,16.472,46.27701,16.018,18.41994,15.214,0.0,18.07948,17.22259,16.89292,16.76289,16.64402,6378656340972144686,16.80661,6.070264
1237664818210668625,174.2277,36.38787,0.005333389,18.2908611297607,16.479,73.05136,15.397,0.0,15.549,26.5703,17.6962,16.97146,16.70263,16.64154,16.54573,3228696241459172959,16.5989,8.749348
1237661972260126878,186.9785,8.090404,0.002024605,18.863917350769,15.06,47.56243,14.627,21.83597,14.182,58.27167,15.8567,14.44379,13.87158,13.56757,13.38122,3084510684439913521,14.18116,22.50932
1237661386533175309,219.969,51.43454,0.007336044,18.3682279586792,16.501,37.18025,15.17,0.0,14.827,0.0,17.74251,16.66775,16.32104,16.11921,15.99143,3212616983213249417,16.32772,10.65391
1237667444579434646,179.1475,28.49041,0.0117175,17.475758552551298,16.393,50.29928,14.804,0.0,14.693,0.0,16.75261,15.65407,15.20522,14.99517,14.85313,3083103309556362990,15.24291,17.33162
1237664878336344078,135.6744,25.93839,0.008621935,17.5244045257568,14.586,260.1457,13.959,123.4568,13.65,173.1302,16.67034,15.4049,14.79132,14.47668,14.2246,6377706353259972221,15.04824,11.36578
1237667291584659579,153.2199,22.72201,0.004275123,17.56725788116455,15.06,0.0,14.426,0.0,15.322,30.18959,16.47866,15.36718,14.90107,14.69037,14.50944,3129405943225264328,14.90534,15.93788
1237658611446579219,177.9484,48.68314,0.003242584,15.179014841715466,12.393,236.6864,11.849,160.2307,11.561,216.263,13.99459,12.86752,12.22551,11.94322,11.69464,3858637239337624719,12.28972,30.65405
1237661950784438355,168.6541,12.81767,0.002107197,15.5779538154602,11.363,516.5289,10.63,297.2652,10.186,384.4675,13.73454,12.16476,11.24898,10.71335,10.26165,3156638647222015998,11.24893,36.50778
1237661950793416719,189.5745,13.1099,0.005723478,17.108707427978523,14.881,76.94675,14.318,58.27167,14.192,54.86968,15.18561,13.74228,13.08791,12.75029,12.62058,2499781604695612979,13.03894,36.1166
1237661070337703967,186.7606,15.46148,0.00517429,16.8421082496643,12.161,730.4601,11.366,692.5208,11.341,540.8328,14.28411,12.35552,11.6434,11.26811,11.0568,3063294508068249989,11.59765,54.67371
1237658205572956174,144.6507,43.17678,0.005730842,16.837929248809825,15.956,69.44444,15.24,48.22532,15.172,37.63785,15.68483,14.53543,14.03329,13.81171,13.63553,3849559671338703733,14.43636,35.12155
1237655107839328340,176.8987,59.46722,0.01117392,18.300385793050168,15.98,62.00012,15.209,68.30135,15.004,45.04301,16.42566,15.17249,14.62003,14.31308,14.03706,3815747489560007874,15.07253,18.38122
1237661811193610256,167.4831,10.72083,0.005283928,15.008056640625,15.029,29.86055,13.203,0.0,14.304,21.83597,14.30587,13.36144,12.93143,12.68168,12.50562,3166384718290623210,12.86669,26.17067
1237662193997119641,207.4397,39.71416,0.009030167,20.00244426727295,15.671,138.4083,15.144,68.30135,14.971,60.09255,17.71896,16.2376,15.53771,15.20182,14.97845,3239216368713732757,15.48895,15.1985
1237668565027061858,186.2015,18.19512,0.002308697,19.303721427917502,14.632,132.1179,13.977,104.1233,13.89,96.11687,15.99479,14.36168,13.69126,13.29299,13.02263,6378726753737638448,14.12192,21.93506
1237654881261715541,186.9808,5.721099,0.007500898,17.05759143829345,15.52,37.18025,14.901,16.65973,14.798,27.41153,15.82806,14.69775,14.15099,13.86971,13.66693,3222327870111096133,14.09633,27.26322
1237655470213103633,236.5693,2.413354,0.01227787,16.0287761688232,13.941,67.18624,13.113,74.31629,12.688,76.94675,15.11769,14.41066,14.10173,14.06175,14.12546,6382808112984753640,14.10905,29.63586
1237665567678660830,209.6876,24.1514,0.003237628,19.4027080535889,16.378,54.86968,15.869,29.21841,14.557,0.0,17.96306,16.91439,16.49922,16.28379,16.11471,6378550810404454668,16.3943,9.894346
1237667210528358554,182.2917,29.17691,0.01275094,15.484108924865701,13.285,625.0,12.608,330.5785,12.398,384.4675,15.12367,13.47932,12.71154,12.3083,12.03692,3860396457942063577,12.88668,31.96996
1237660961324859410,129.3863,28.7052,0.01157383,15.32068347930905,12.849,692.5208,12.468,318.8775,11.931,730.4601,15.19432,13.05717,12.2207,11.80807,11.46958,3715683135341465528,12.43013,33.99704
1237668298209230892,197.5013,19.71835,0.0124378,17.0755138397217,13.962,156.25,13.457,88.99964,13.17,152.4158,16.19086,14.75779,14.13833,13.82996,13.59713,6378621198475987363,14.29633,12.40532
1237661976011341911,187.4074,7.824201,0.007788095,14.749234199523901,15.231,23.33777,14.551,12.14049,14.12,31.21001,13.88354,12.94646,12.46044,12.17509,12.04837,3222468607599450258,12.38401,29.67179
1237661416597684243,196.3536,56.32277,0.008458613,16.2391986846924,14.793,126.2467,13.907,88.99964,14.094,78.31467,15.53141,14.14586,13.57612,13.23005,13.02619,6374434264639864833,13.56671,22.97042
1237660764301230236,131.0316,30.11906,0.006906478,17.422895431518548,13.147,369.8225,12.265,369.8225,11.971,594.884,16.0928,14.27972,13.37105,12.86716,12.486,6378480456690565121,13.32336,29.71918
1237658205048799246,186.4016,50.33696,0.008255767,17.2331256866455,14.657,67.18624,14.071,46.27701,13.675,129.1322,16.41256,15.2358,14.68579,14.39957,14.15718,6374539789838844805,14.64495,8.272617
1237661950256218200,188.8634,12.75022,0.002463399,18.347645350864944,15.242,29.86055,13.34,0.0,13.127,0.0,15.81161,14.31927,13.70646,13.37943,13.19089,2499781604695607169,13.70087,20.82598
1237651538184175636,227.9207,59.80892,0.008216987,16.4617729187012,13.384,141.7234,12.537,110.8033,12.134,287.2738,15.22394,13.56636,12.67398,12.18254,11.80234,2431875766562065662,12.15297,58.0394
1237662300829384713,228.7715,42.20942,0.008326376,17.3991508483887,12.256,0.0,11.644,287.2738,10.721,0.0,16.70519,14.23252,13.18947,12.6079,12.06452,6374962036661551722,13.32517,35.58844
