,objID,ra,dec,type,petromag_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,redShift,redshiftUncertainty,redShiftWarning,redShiftWarningText,petror90_r
1683,1237657770713481236,162.88094,55.39095,3,13.54387,15.70437,14.34639,13.60661,13.2538,12.93732,0.009667811,1.218172e-05,0,OK,24.74345
1684,1237657771241570650,135.01499,45.573853,3,16.83788,18.15475,17.13254,16.73546,16.54736,16.43002,0.00639199,6.117794e-06,0,OK,13.05343
1685,1237657771243667689,140.66931,48.576298,3,16.13503,18.02841,16.51435,16.10859,15.95658,15.87448,0.002492203,8.173174e-06,0,OK,22.83438
1686,1237657771250221149,162.14711,55.744959,3,15.87104,17.13485,16.15018,15.83954,15.68016,15.58338,0.009729046,7.830095e-06,0,OK,10.8763
1687,1237657771777982547,133.39948,45.335523,3,14.90183,16.15955,15.00851,14.54038,14.29737,14.23088,0.006295006,1.14087e-05,0,OK,42.90414
1688,1237657771780276513,139.4424,48.661858,3,16.07726,17.64611,16.434,16.01463,15.79342,15.79105,0.009260285,2.84551e-05,0,OK,19.7473
1689,1237657771786960904,161.34338,55.960374,3,13.22221,14.60105,13.61939,13.23484,13.05061,12.92679,0.003141656,4.746656e-06,0,OK,16.67434
1690,1237657771787092059,161.94049,56.091027,3,19.53718,20.66797,19.49218,19.35828,19.09824,19.09455,0.004135104,6.506835e-06,0,OK,1.374946
1691,1237657772316098655,136.1673,47.404264,3,16.02024,17.24405,16.36766,16.05614,15.95407,15.84789,0.007498616,4.423722e-06,0,OK,15.41994
1692,1237657772318195776,142.1559,50.325532,3,16.37461,17.78067,16.78171,16.30875,16.21545,15.99783,0.005034724,3.899552e-05,0,OK,17.08774
1693,1237657772321079533,151.27971,53.785626,3,16.85238,17.76876,16.84401,16.75588,16.81411,16.69887,0.002463044,0.000160832,0,OK,16.49699
1694,1237657772323831898,161.09661,56.421485,3,14.56087,16.80931,14.73506,14.41816,14.19898,14.25487,0.00274021,1.504452e-05,0,OK,33.6475
1695,1237657773935624232,144.08652,43.576935,3,16.79878,18.41394,17.24941,16.81111,16.57646,17.13997,0.008257641,1.729712e-05,0,OK,16.07196
1696,1237657774459060501,115.47572,23.871678,3,15.59951,16.9184,15.90938,15.69675,15.57688,15.30126,0.007570033,4.612474e-06,0,OK,14.57992
1697,1237657774468890675,134.75958,39.206048,3,14.77321,15.75961,14.70269,14.47438,14.39608,15.08445,0.00205469,5.638187e-06,0,OK,53.41866
1698,1237657774468890677,134.75117,39.20992,3,20.19267,20.73647,20.11096,20.03026,19.98744,21.5441,0.002013016,8.445843e-06,0,OK,1.384253
1699,1237657774996586803,116.1822,25.140628,3,20.30523,20.59378,20.21109,20.13432,20.04253,21.6796,0.002521891,6.588292e-06,0,OK,1.494797
1700,1237657775007793291,139.43127,42.134508,3,17.62267,19.40309,18.18581,17.6783,17.4635,17.32814,0.006497313,8.444822e-05,0,OK,9.126853
1701,1237657775009104082,142.91073,43.822538,3,16.36542,17.76645,16.91057,16.41959,16.28586,16.08402,0.01129119,7.453181e-06,0,OK,11.84277
1702,1237657775009366084,143.46161,44.256981,3,15.06171,16.33631,15.28841,14.94831,14.09779,14.60388,0.01132916,1.916819e-05,0,OK,17.99931
1703,1237657775540928814,130.23641,37.295331,3,16.48589,18.34142,16.95568,16.4226,16.13825,15.99863,0.01292943,7.131474e-05,0,OK,11.7706
1704,1237657775541125383,130.65808,37.595016,3,23.46917,24.63466,23.23585,23.03752,23.37212,21.58198,0.006764953,1.510382e-05,0,OK,0.7132402
1705,1237657775542632475,134.0314,39.869157,3,16.34332,17.34083,16.55154,16.43761,16.4634,16.40992,0.006253321,6.063346e-06,0,OK,9.866714
1706,1237657775544336561,138.20451,42.177612,3,17.41037,18.92088,17.93542,17.49967,17.29274,17.2336,0.005953316,6.825392e-06,0,OK,8.813405
1707,1237657776081666057,139.10481,42.991661,3,15.32694,16.68398,15.64993,15.38427,15.26452,15.22791,0.008720006,6.016402e-06,0,OK,17.80853
1708,1237657776081666058,139.10444,43.005365,3,16.49759,17.55212,16.66221,16.50407,16.47036,16.34194,0.008544444,3.335064e-06,0,OK,8.851751
1709,1237657776081666314,139.09912,43.18856,3,18.58998,20.67077,19.13248,18.39586,18.25494,18.6446,0.008822546,2.875733e-05,0,OK,9.153205
1710,1237657776082780171,141.97846,44.506082,3,13.90722,15.1709,14.26602,13.8162,13.55343,13.32621,0.008808643,7.092613e-06,0,OK,19.3454
1711,1237657776616964331,134.79694,41.342736,3,16.46564,18.04578,16.89461,16.41405,16.16674,16.00241,0.008879269,1.092201e-05,0,OK,10.372
1712,1237657776619585730,141.51615,44.733875,3,17.48978,18.73344,17.72268,17.48003,17.3524,17.27153,0.01046381,6.241271e-06,0,OK,8.304033
1713,1237657851233697887,151.69458,46.384525,3,15.76379,17.24471,16.1895,15.79005,15.58731,15.40595,0.008008628,4.73286e-06,0,OK,13.50676
1714,1237657855531810961,164.70668,49.716093,3,16.25525,17.5433,16.50837,16.22925,16.10468,16.06193,0.002775637,1.454681e-05,0,OK,11.701
1715,1237657855536005240,179.50892,51.349388,3,19.1448,20.53427,19.38187,19.21581,19.03167,19.75852,0.001755499,0.0001426713,0,OK,3.956041
1716,1237657856063897755,149.27946,46.079862,3,16.02385,17.08177,16.10608,15.68185,15.48311,15.33302,0.01203703,7.282707e-06,0,OK,14.03426
1717,1237657856064815149,151.82887,47.006392,3,13.16242,15.05658,13.78633,13.23051,12.97037,13.19195,0.00210641,1.307428e-05,0,OK,58.8849
1718,1237657856067436551,160.17654,49.206581,3,16.29313,17.57132,16.74603,16.91021,17.71878,17.45574,0.005011316,4.242034e-06,0,OK,25.37144
1719,1237657856068616285,164.24457,50.140624,3,15.42898,16.4791,15.60365,15.22176,15.07634,14.92689,0.004571103,5.727319e-06,0,OK,10.58107
1720,1237657856071827493,175.60943,51.597947,3,13.32229,15.68048,14.16679,13.57856,13.25281,13.22514,0.003268541,1.464884e-05,0,OK,80.64369
1721,1237657856072351777,177.47687,51.736395,3,16.44565,17.50829,16.78234,16.49344,16.42076,16.28891,0.003132266,3.972443e-06,0,OK,6.197814
1722,1237657856605290529,163.28536,50.284698,3,15.06794,15.7413,15.44683,15.1308,15.17893,15.29451,0.00466991,3.325348e-05,0,OK,14.48541
1723,1237657856607059971,169.38494,51.431606,3,15.70629,16.61864,15.69827,15.47362,15.44983,15.36262,0.009373856,3.793586e-06,0,OK,13.51023
1724,1237657856607191093,169.89307,51.503368,3,16.77087,17.18321,16.81977,16.79621,16.95553,16.94965,0.004458294,3.089656e-06,0,OK,4.610656
1725,1237657856607912023,172.59783,51.651808,3,15.95324,17.21644,16.32693,15.9896,15.86511,15.69656,0.00517961,7.010046e-06,0,OK,13.29872
1726,1237657856609353826,178.02949,52.107936,3,15.28121,17.16906,16.00512,15.60233,15.38558,15.45179,0.003483532,1.624437e-05,0,OK,17.7727
1727,1237657856609353830,178.02018,52.107511,3,16.52502,17.74091,17.17444,16.34705,16.49804,17.86969,0.003396634,5.562732e-06,0,OK,23.51114
1728,1237657857143603254,168.11214,51.636797,3,16.39375,17.68134,16.76901,16.48103,16.35178,16.20999,0.009447522,6.271951e-06,0,OK,8.837173
1729,1237657857144717340,172.15315,52.180382,3,15.23645,16.79852,15.63634,15.04954,14.86822,14.64051,0.009649572,4.345345e-06,0,OK,10.56544
1730,1237657857146748982,179.82522,52.70952,3,17.79026,18.71625,18.29749,18.45017,19.40714,19.53417,0.003371191,4.518295e-06,0,OK,12.11064
1731,1237657857146748985,179.78967,52.707609,3,13.15975,15.04326,13.59458,13.13841,12.90923,12.93841,0.003606418,9.347778e-06,0,OK,62.30787
1732,1237657857147535411,182.75283,52.832479,3,16.83901,17.74026,17.10435,16.89883,16.90864,16.83715,0.003030047,4.219221e-06,0,OK,6.42247
1733,1237657857674969255,149.8277,47.616226,3,16.52383,17.72286,16.76482,16.44145,16.33409,16.22358,0.003667971,6.544172e-06,0,OK,14.76528
1734,1237657857677852837,158.99921,50.275424,3,17.11804,18.21339,17.34515,17.10262,16.97123,16.8898,0.002831406,5.43243e-06,0,OK,9.46093
1735,1237657857683161182,177.9736,53.099513,3,16.21947,17.43552,16.59223,16.25043,16.21218,16.27332,0.003750641,9.257257e-06,0,OK,14.99909
1736,1237657857683488890,179.20597,53.160363,3,13.41297,14.90319,13.85103,13.46952,13.28334,13.18036,0.003624559,4.057345e-06,0,OK,36.69194
1737,1237657857684275485,182.31355,53.160824,3,17.33752,18.74551,17.60346,17.2768,17.09879,17.00153,0.01296887,1.681644e-05,0,OK,11.46539
1738,1237657857684340829,182.37568,53.104728,3,14.04539,15.80606,14.40494,13.93917,13.6829,13.60942,0.003859192,2.111805e-05,0,OK,25.64304
1739,1237657858214723628,158.69148,50.768186,3,14.84592,16.30746,15.45533,14.76448,14.6356,14.59774,0.002086625,4.748285e-05,0,OK,26.14928
1740,1237657858218000600,170.25048,52.725054,3,16.96706,19.16251,17.39292,17.0064,16.80899,16.70234,0.009652106,3.553438e-05,0,OK,15.54801
1741,1237657858219704512,176.61783,53.412057,3,17.2611,18.72853,17.69025,17.25042,17.05821,16.88256,0.00305362,1.057602e-05,0,OK,10.22799
1742,1237657858220556358,179.93028,53.610833,3,16.79527,18.48093,17.08888,16.75168,16.55901,16.54497,0.003776254,1.603827e-05,0,OK,13.37455
1743,1237657858220556376,179.98438,53.49578,3,16.25355,17.98153,16.86279,16.34934,16.10137,15.90477,0.003532483,1.077654e-05,0,OK,10.61588
1744,1237657873255039087,140.43981,39.52482,3,14.75825,17.28666,15.42513,14.76755,14.40157,14.12236,0.008043221,1.849153e-05,0,OK,26.06455
1745,1237657873255432331,141.58367,40.024429,3,15.51762,17.05861,15.94649,15.46664,15.21652,15.06641,0.01210942,1.567752e-05,0,OK,14.61689
1746,1237657873257398349,146.64518,42.191941,3,14.79125,16.31189,15.20851,14.73505,14.49579,14.35404,0.007690133,1.082369e-05,0,OK,24.60432
1747,1237657873792172061,140.82222,40.200053,3,13.8606,15.98813,14.66521,13.90196,13.59733,13.33169,0.005947985,1.672515e-05,0,OK,23.17013
1748,1237657874328453165,139.13933,39.872792,3,14.26393,15.68896,14.36594,13.89042,13.66466,13.55575,0.008892559,9.527141e-06,0,OK,30.62187
1749,1237657874332844163,150.96035,44.686037,3,16.7577,18.20597,16.96597,16.7763,16.69738,16.70045,0.005545107,5.991015e-06,0,OK,9.312489
1750,1237657874864079040,135.81282,38.55786,3,17.73208,18.65453,17.97985,17.76431,17.6815,17.62739,0.01013761,5.886996e-06,0,OK,5.469415
1751,1237657874865193081,138.51066,40.113126,3,13.8509,15.46626,14.04564,13.49085,13.21095,13.14086,0.008528404,7.08428e-06,0,OK,36.69481
1752,1237657875406258207,149.39829,45.229914,3,13.42178,16.07621,14.30996,13.49456,13.06993,12.7507,0.01232962,7.247057e-06,0,OK,21.27578
1753,1237657875407110300,151.93066,45.968499,3,17.3637,18.6292,17.60924,17.34087,17.20971,17.15915,0.01165459,8.44618e-06,0,OK,9.70961
1754,1237657875407306853,152.56239,46.295629,3,17.5995,18.62854,17.87903,17.65485,17.62658,17.60641,0.003666969,6.022537e-06,0,OK,7.708966
1755,1237657879148953915,115.09476,23.274986,3,13.36254,15.73326,14.0585,13.31455,12.91518,12.7234,0.007523756,8.21054e-06,0,OK,34.25055
1756,1237658191076982836,132.5492,35.076415,3,13.16327,15.78211,14.13366,13.25277,12.87312,12.55592,0.007661511,1.00129e-05,0,OK,22.68604
1757,1237658192148103410,126.27059,32.018095,3,16.2303,17.35068,16.47889,16.1683,15.99887,16.23836,0.002140493,7.49329e-06,0,OK,13.369
1758,1237658192151118238,132.90755,36.312385,3,17.82601,19.11141,18.03055,17.7407,17.42021,17.45643,0.006639372,1.09629e-05,0,OK,10.00447
1759,1237658200202936392,138.73068,39.254732,3,21.17729,21.27092,20.76723,21.11154,22.06396,21.59316,0.008558353,5.969901e-06,0,OK,1.29415
1760,1237658203420098712,132.72047,34.909821,3,16.52257,17.90417,16.93181,16.60018,16.43447,16.33978,0.007925355,5.435392e-06,0,OK,8.520688
1761,1237658203420426420,133.41029,35.469849,3,15.66621,17.16115,15.98608,15.55792,15.36035,15.28132,0.007594901,7.830794e-06,0,OK,13.71636
1762,1237658203425669239,146.39862,41.959066,3,16.2792,17.65801,16.59946,16.26041,16.08361,16.01294,0.007728952,5.85029e-06,0,OK,14.28981
1763,1237658203430912182,161.73398,46.709778,3,15.21374,16.80541,15.73342,15.23233,14.97689,14.79088,0.007706803,8.516543e-06,0,OK,17.45824
1764,1237658203432550505,167.16445,47.531518,3,15.42908,16.99417,15.86475,15.42304,15.19468,15.0561,0.00474631,5.758919e-06,0,OK,13.18235
1765,1237658203436875875,181.87119,49.0281,3,17.60285,18.75294,17.87564,17.59729,17.49177,17.54481,0.01152866,6.243012e-06,0,OK,6.790869
1766,1237658203437400078,183.6469,49.113282,3,16.87899,17.94468,17.08075,16.73181,16.63302,16.51118,0.01183252,7.110067e-06,0,OK,6.005216
1767,1237658203437924435,185.51519,49.013039,3,17.26364,18.36863,17.4283,17.03259,16.87569,16.79975,0.01206936,6.213661e-06,0,OK,6.037393
1768,1237658203438252261,186.61155,49.111105,3,17.59884,18.98953,17.87972,17.58572,17.42509,17.28701,0.01182773,1.366394e-05,0,OK,12.60137
1769,1237658203441463388,197.64032,48.279823,3,15.93419,17.47977,16.49845,15.99227,15.75708,15.55103,0.008809108,9.863979e-06,0,OK,7.159871
1770,1237658203441725500,198.52699,48.15617,3,14.64023,16.07614,15.07199,14.62557,14.42151,14.28049,0.008425674,7.572567e-06,0,OK,17.88851
1771,1237658203445199124,210.01357,46.286826,3,17.05655,18.61167,17.35842,16.98875,16.81987,16.88658,0.007070554,1.347883e-05,0,OK,11.91077
1772,1237658203958673471,136.39009,37.563201,3,15.81588,16.68959,15.94558,15.8442,15.76973,15.66591,0.006320618,4.553067e-06,0,OK,7.247401
1773,1237658203958673572,136.30634,37.65035,3,17.25961,18.55339,17.57827,17.28134,17.09,17.06046,0.008099094,1.108785e-05,0,OK,10.13588
1774,1237658203964571817,151.91588,44.304436,3,16.97591,18.23339,17.31168,16.977,16.83142,16.75704,0.007906782,6.222647e-06,0,OK,14.23423
1775,1237658203964571945,151.8267,44.277493,3,17.04832,18.1175,17.16264,16.97584,16.91782,17.00364,0.01125477,5.196025e-06,0,OK,15.72767
1776,1237658203969880124,168.54539,48.318524,3,11.50209,14.1982,12.50201,11.69526,11.2207,10.82406,0.00702235,1.056754e-05,0,OK,46.66215
1777,1237658203969880126,168.53707,48.317646,3,13.85417,14.94399,14.2285,14.28293,14.93122,22.94591,0.006664177,9.248699e-06,0,OK,98.06187
1778,1237658203969880127,168.56426,48.326201,3,17.83346,19.59875,18.14985,17.73565,17.5025,17.26746,0.007283576,2.22745e-05,0,OK,1.536879
1779,1237658203973025886,179.3224,49.283245,3,15.32043,24.63438,16.8641,15.4658,15.15225,14.65056,0.002620196,1.101068e-05,0,OK,32.54712
1780,1237658203978596475,198.71358,48.600785,3,16.61288,18.19637,16.98827,16.57109,16.38613,16.25296,0.008643179,2.301896e-05,0,OK,10.68062
1781,1237658203980038234,203.51216,47.915303,3,13.30632,15.20365,13.68066,13.20929,12.97782,14.166,0.001220522,2.230466e-05,0,OK,60.94882
1782,1237658203980038236,203.514,47.904924,3,17.14366,16.74903,25.11903,17.24576,24.38036,15.20953,0.001327105,5.629618e-06,0,OK,23.94553
1783,1237658203984232502,216.63124,44.862343,3,15.3552,16.79069,16.26934,15.01086,14.73435,14.61305,0.0078642,8.533664e-06,0,OK,15.23188
1784,1237658203984232566,216.72965,44.81653,3,17.52067,18.81744,17.83389,17.4872,17.30079,17.29877,0.008661302,6.851639e-06,0,OK,6.786093
1785,1237658203984429102,217.31025,44.698992,3,13.76613,16.29105,14.55739,13.78193,13.42257,13.19066,0.008037501,8.19316e-06,0,OK,15.94656
1786,1237658204493578333,131.57975,35.316173,3,16.69476,17.86464,16.99879,16.73264,16.58892,16.51529,0.00776613,4.675345e-06,0,OK,5.325212
1787,1237658204497117434,140.00235,39.892578,3,17.72225,19.13242,18.07231,17.71006,17.55256,17.46931,0.004802896,6.882497e-06,0,OK,7.7082
1788,1237658204497510545,140.80656,40.465671,3,16.43887,17.87889,16.80797,16.39225,16.16645,16.05705,0.005791199,4.017786e-05,0,OK,11.37083
1789,1237658204504457352,160.79041,47.216056,3,17.24428,18.67739,17.5326,17.23828,17.06561,17.08969,0.007781411,6.127845e-06,0,OK,10.40523
1790,1237658204507144309,169.75736,48.954166,3,17.71858,18.85595,18.05848,17.6886,17.62093,17.52633,0.006902895,9.383302e-06,0,OK,6.529809
1791,1237658204508192965,173.32024,49.284851,3,15.70645,17.14699,16.16315,15.88305,15.77265,15.73899,0.01029679,5.283418e-06,0,OK,20.27227
1792,1237658204508193015,173.33261,49.343254,3,17.15553,18.12561,17.38858,17.17169,17.12577,17.12561,0.0103799,5.377425e-06,0,OK,6.575564
1793,1237658204525887648,230.05658,40.050377,3,17.66203,18.52215,17.78357,17.64894,17.67341,17.63065,0.008986049,5.997875e-06,0,OK,5.127199
1794,1237658204525953200,230.3363,39.94912,3,17.23092,18.30773,17.46367,17.30448,17.29457,17.25434,0.008745821,5.896124e-06,0,OK,6.033501
1795,1237658205038117147,150.82608,44.873717,3,17.22713,18.40176,17.41471,17.18488,17.13078,17.05926,0.01149946,5.305014e-06,0,OK,11.91079
1796,1237658205038182434,150.95275,45.082697,3,17.60821,18.29137,17.3724,17.46762,17.69709,17.6945,0.009217476,3.499209e-06,0,OK,3.810139
1797,1237658205041328180,160.55927,47.766779,3,14.96531,15.82722,15.02654,14.72903,14.64478,14.54336,0.005097002,6.179287e-06,0,OK,13.36317
1798,1237658205041459335,161.03247,47.711704,3,17.11633,18.21099,17.3855,17.15968,17.10336,17.04487,0.005122279,4.024864e-06,0,OK,5.715045
1799,1237658205044080761,169.69461,49.405416,3,17.44457,18.26776,17.59436,17.46007,17.42496,17.51808,0.008782391,6.513494e-06,0,OK,10.19644
1800,1237658205045129596,173.51017,49.737189,3,17.85422,19.16608,18.10887,17.69937,17.6397,17.50114,0.009640814,1.144872e-05,0,OK,9.3869
1801,1237658205046374439,177.80597,50.1569,3,12.56988,14.7356,13.15023,12.47388,12.10965,11.85594,0.00310283,1.110115e-05,0,OK,40.08941
1802,1237658205046440145,178.16314,50.037779,3,14.97649,16.66657,15.32984,14.86505,14.6916,14.67919,0.003358301,1.60832e-05,0,OK,26.8781
1803,1237658205046571084,178.49111,50.180235,3,20.66153,21.9934,20.73421,20.46212,20.3069,20.99797,0.002874305,7.956455e-06,0,OK,0.9924899
1804,1237658205047357552,181.34461,50.35297,3,12.2408,14.80126,13.31996,12.48519,12.07951,11.7335,0.00253241,8.344055e-06,0,OK,44.38869
1805,1237658205047357576,181.33999,50.353477,3,16.48062,15.9025,16.21903,16.21205,17.34035,22.83121,0.002635021,5.190779e-06,0,OK,23.5086
1806,1237658205047816260,182.84574,50.269766,3,15.45699,17.37892,16.00522,15.42085,15.1602,15.18013,0.00260658,8.625739e-06,0,OK,21.48901
1807,1237658205047816261,182.84443,50.269587,3,20.68477,22.23306,20.75408,20.53942,20.3691,20.6237,0.002595345,2.933249e-05,0,OK,1.494137
1808,1237658205048799240,186.36828,50.328849,3,15.99456,17.13028,16.23545,15.85723,15.71995,15.62686,0.008356217,6.444223e-06,0,OK,8.65037
1809,1237658205048799246,186.40157,50.336965,3,14.64495,16.41256,15.2358,14.68579,14.39957,14.15718,0.008255767,1.561508e-05,0,OK,8.272617
1810,1237658205052010578,197.79252,49.525237,3,16.89692,17.94739,16.98758,16.57869,16.39261,16.23423,0.008346632,6.106992e-06,0,OK,8.124208
1811,1237658205056336026,212.27693,47.009566,3,16.11765,17.58022,16.46225,16.15663,16.01769,15.94736,0.01284648,8.674732e-06,0,OK,19.33143
1812,1237658205057188010,214.82298,46.320368,3,17.71441,20.94026,20.05295,17.62187,22.91244,21.40859,0.006733674,5.627263e-06,0,OK,10.98047
1813,1237658205057319103,215.30518,46.255049,3,17.31438,18.54276,17.57265,17.26439,17.10628,17.01258,0.007432879,7.47783e-06,0,OK,9.42997
1814,1237658205058564213,218.86307,44.950219,3,17.6299,18.82794,17.9181,17.59756,17.46768,17.34678,0.01022574,7.695019e-06,0,OK,9.66715
1815,1237658205059022980,220.32149,44.478847,3,13.52605,15.82693,14.18386,13.44563,13.07695,12.81324,0.01075455,7.544618e-06,0,OK,20.58258
1816,1237658205059023060,220.29704,44.55931,3,16.63572,18.49287,17.18137,16.66806,16.41649,16.28733,0.01081109,1.004723e-05,0,OK,10.7619
1817,1237658205059088417,220.38343,44.51276,3,12.9235,14.86382,13.5305,12.94796,12.62741,12.47908,0.01090551,1.410694e-05,0,OK,35.66822
1818,1237658205059940491,222.94518,43.64477,3,14.40746,15.69153,14.72512,14.38579,14.23535,14.1779,0.008455497,3.281667e-06,0,OK,19.28346
1819,1237658205567189177,130.68731,35.757605,3,16.3913,17.80248,16.7232,16.33847,16.17701,16.06582,0.009736429,1.251443e-05,0,OK,17.69522
1820,1237658205572956174,144.65069,43.176786,3,14.43636,15.68483,14.53543,14.03329,13.81171,13.63553,0.005730842,1.456964e-05,0,OK,35.12155
1821,1237658205572956443,144.88571,43.146938,3,16.54238,17.71381,16.45773,16.085,15.91903,15.89501,0.008108725,7.519054e-06,0,OK,12.30374
1822,1237658205577806031,159.10423,47.698214,3,17.16397,18.28127,17.43376,17.19667,17.15352,17.05103,0.005196422,4.565278e-06,0,OK,7.058242
1823,1237658205578002470,159.86202,47.947114,3,14.41647,15.41939,14.42124,14.13163,14.03725,13.98202,0.002851606,4.526973e-06,0,OK,26.1163
1824,1237658205578068013,159.94754,47.933563,3,16.54202,16.57261,16.2936,16.80713,16.4156,16.47918,0.005140886,5.304177e-06,0,OK,13.47697
1825,1237658205581803534,172.56303,50.17844,3,16.9252,17.69072,17.10044,17.02065,17.05055,16.98774,0.01062764,5.632081e-06,0,OK,8.545775
1826,1237658205582000162,173.23478,50.241849,3,14.14775,16.34903,14.72416,14.01013,13.6406,13.39578,0.009780148,7.974318e-06,0,OK,12.14079
