dr12objid,RA,DEC,j,jIvar,h,hIvar,k,kIvar
1237662526840373381,186.8206,16.02447,13.79,0,13.579,145.159,12.888,0
1237664292077437064,188.6341,16.03265,15.966,60.09255,15.461,34.60207,14.261,0
1237664667903852770,170.7567,38.51999,16.259,39.5554,14.514,0,14.154,0
1237664337178656887,175.1382,36.30146,14.831,369.8225,14.403,210.0399,14.316,160.2307
1237663529726574598,136.2366,59.93293,12.934,0,12.937,58.27167,11.946,0
1237663529729589357,147.6504,64.4881,14.773,79.71938,13.138,0,13.72,76.94675
1237663531331616806,120.4715,50.7371,15.79,49.59333,15.083,33.02946,15.064,25.25189
1237663531875827772,140.0849,64.10296,15.379,33.41241,14.81,27.41153,14.641,27.99474
1237663531875958826,140.3753,64.23871,15.939,84.16801,15.136,70.61648,15.249,39.0625
1237664834856550435,136.3598,25.55071,16.066,78.31467,14.831,0,14.45,0
1237663783133118503,21.6941,-0.6460829,16.67,25,14.904,0,15.003,0
1237663783144128544,46.71841,-0.7945045,12.59,75.61436,11.768,52.50998,11.167,222.7667
1237663787959451682,128.5242,60.13066,15.648,74.31629,15.048,31.91931,14.909,37.18025
1237664671643140158,198.0466,35.67346,16.001,62.00012,14.303,0,13.968,0
1237663918418034704,128.2428,61.80404,15.184,98.0296,14.449,81.16225,14.367,81.16225
1237662663206568095,214.8094,36.35938,14.84,297.2652,14.138,210.0399,14.004,160.2307
1237662662677430533,233.7866,28.69982,16.352,37.18025,15.273,0,14.691,0
1237664133165547565,160.9121,14.87186,15.47,79.71938,14.74,54.86968,14.757,42.16563
1237664289391050840,183.7685,14.02897,13.84,0,13.043,0,13.834,50.29928
1237664291549478924,209.5957,14.45734,13.513,251.9526,13.156,69.44444,12.704,192.9013
1237662530605023264,218.9163,13.16994,16.694,31.21001,14.996,0,14.931,0
1237663529723297987,127.008,54.44703,16.347,54.86968,14.603,0,14.658,0
1237663529726836751,136.8899,60.47948,13.789,355.9986,13.244,164.3655,12.929,251.9526
1237663543674799365,311.6588,0.3393486,15.147,58.27167,14.446,43.85773,14.063,50.29928
1237665025445462125,194.8055,34.93631,16.04,98.0296,15.496,44.44444,15.303,37.63785
1237662663215743001,237.2572,27.60991,15.29,88.99964,14.889,40.05768,14.847,48.90215
1237664667366522991,169.4177,38.05258,15.475,42.16563,14.769,33.80205,14.444,59.1716
1237664667366522992,169.4214,38.04662,15.421,0,15.858,22.04148,14.32,0
1237664667895070887,147.0195,32.8825,14.107,771.605,13.789,516.5289,13.609,307.787
1237664668422176782,124.4865,22.43542,15.903,57.3921,14.335,0,14.068,0
1237664819826655303,189.7372,38.0903,15.601,64,15.199,40.5696,14.783,58.27167
1237663275773985060,345.6652,-1.230702,16.631,33.41241,15.337,0,15.39,23.1139
1237663531330961604,119.2578,49.56736,14.83,156.25,14.225,98.0296,13.845,156.25
1237663531873468602,131.8837,60.32046,16.399,35.85643,15.227,0,15.566,25.5076
1237663543674864098,311.7938,0.36328,13.134,204.0816,12.411,236.6864,12.023,297.2652
1237662636913066217,241.7126,8.157967,16.136,50.29928,15.309,37.18025,15.183,26.29849
1237662637441351737,222.1774,12.45722,12.9,566.8934,12.475,210.0399,12.23,307.787
1237664820356972573,170.6626,37.76511,14.914,85.73388,14.406,73.05136,14.34,39.0625
1237663547439317185,124.4164,53.42232,16.423,39.5554,15.293,0,15.008,0
1237663548516597777,132.2992,60.2212,11.392,816.3265,10.862,318.8775,10.776,342.9355
1237663783678771206,41.64141,-0.24716,14.274,46.91312,13.576,61.03515,13.104,85.73388
1237665126947094538,221.1911,28.17126,15.982,82.64463,15.574,31.56167,14.793,0
1237663788496912519,129.6552,61.44349,15.807,43.85773,14.137,0,13.949,0
1237663916267405604,123.2348,54.969,15.167,70.61648,14.608,38.10395,14.247,60.09255
1237663917874807209,115.6349,49.1911,15.544,67.18624,14.167,0,14.992,34.19855
1237663917880442991,126.9741,60.17406,16.264,52.50998,15.569,34.60207,15.468,31.91931
1237663918421967024,143.185,68.40047,16.411,43.28255,15.54,34.19855,15.094,0
1237664092359229635,123.9085,21.26034,16.388,94.25959,15.8,45.65376,15.653,29.86055
1237664296371093706,205.6914,39.21762,16.777,50.29928,15.158,0,14.959,0
1237664106316169359,151.4633,12.9613,13.705,434.0278,12.87,342.9355,12.629,452.6936
1237664106851401906,147.6141,12.7655,14.233,0,14.678,28.29335,13.282,0
1237662475310858580,255.5795,23.07648,15.502,0,15.962,23.33777,14.613,0
1237664133163647107,156.4712,14.36316,15.286,99.99999,13.774,0,13.517,0
1237665097391865875,147.7307,28.55111,15.662,64,13.975,0,13.642,0
1237664289388036300,176.7487,13.87343,15.755,51.02041,14.093,0,15.051,26.84636
1237662503218970628,236.4412,36.0281,16.847,17.95461,15.021,0,14.818,0
1237664817673273519,172.8522,35.94665,16.439,56.53231,15.26,0,14.981,0
1237664818206277666,162.1034,34.71141,14.191,0,13.535,0,14.258,44.44444
1237664818210603062,174.139,36.41034,15.012,108.5069,14.285,84.16801,14.219,75.61436
1237664818210668625,174.2277,36.38787,16.479,73.05136,15.397,0,15.549,26.5703
1237665098461085790,136.7844,25.34246,13.857,0,13.796,135.2082,12.816,0
1237664818746949750,172.6152,36.73732,14.969,198.3733,14.632,92.45562,14.576,81.16225
1237664289927921840,183.8023,14.43288,14.53,30.8642,14.035,25.25189,13.825,43.85773
1237664818747146309,173.01,36.698,14.853,156.25,14.282,88.99964,14.048,90.70295
1237664289927987342,183.9847,14.43304,15.502,0,15.835,15.50003,14.601,0
1237664337180950717,181.6377,36.79374,16.554,55.69168,15.87,40.5696,15.176,0
1237664291001860141,184.2976,15.32398,13.526,57.3921,12.739,82.64463,12.558,81.16225
1237664291539189997,185.4116,15.74512,15.947,44.44444,15.407,33.80205,15.106,31.21001
1237664291539255390,185.4737,15.6459,16.641,19.23669,14.816,0,14.478,0
1237664291541352606,190.5112,15.63646,15.315,204.0816,14.726,152.4158,14.815,58.27167
1237664292071931910,175.461,15.97375,14.674,173.1302,14.333,81.16225,13.986,115.6203
1237664292071932001,175.5858,16.01096,14.365,0,14.504,56.53231,13.324,0
1237665128002879584,173.3547,34.0723,15.342,0,15.619,34.60207,14.503,0
1237664294761201708,207.4592,37.73075,16.652,41.09138,15.181,0,14.856,0
1237664837535858925,124.3574,21.68553,14.344,216.263,13.573,210.0399,13.313,182.615
1237664869211570362,137.6323,33.0583,16.112,71.81844,15.511,45.04301,14.876,51.75716
1237663546909065349,145.4729,64.0646,14.503,0,13.899,0,14.186,129.1322
1237664877800390819,137.8797,26.6177,16.444,49.59333,15.557,0,15.209,0
1237664877803012110,144.0313,29.11193,15.494,28.59676,14.908,25,14.648,40.05768
1237662662133153854,215.3546,35.27063,13.721,216.263,13.083,164.3655,12.581,416.4931
1237664092897018088,125.4761,22.64132,16.289,52.50998,14.799,0,15.489,28.90508
1237664092897018254,125.5964,22.69684,16.13,54.06574,15.557,36.28974,15.419,30.5241
1237664092901146798,134.3972,27.7681,15.561,135.2082,15.028,64,14.947,44.44444
1237665102749171811,217.8578,30.787,14.074,369.8225,13.424,198.3733,13.098,251.9526
1237664289389543505,180.2939,14.10376,15.153,120.7584,13.5,0,13.292,0
1237664294761529597,208.3927,37.52225,15.815,64,15.328,38.57876,14.091,0
1237664814989181046,207.0668,3.95086,15.439,57.3921,14.738,27.41153,14.34,49.59333
1237664291003629607,188.4861,15.35482,16.11,45.65376,15.572,23.5649,14.065,0
1237665225704013914,209.2333,29.16437,12.791,145.159,11.891,216.263,11.674,384.4675
1237665103285911627,217.5402,31.21583,13.544,173.1302,12.635,0,12.676,164.3655
1237663544212456155,313.3526,0.6519608,14.41,90.70295,13.623,75.61436,13.193,90.70295
1237665226766483567,179.4036,32.27762,12.168,355.9986,11.501,152.4158,10.946,493.8271
1237665226766549012,179.4337,32.29407,14.308,164.3655,13.691,113.1734,13.463,156.25
1237665226766549013,179.4357,32.29857,16.031,55.69168,15.357,40.5696,15.072,43.28255
1237665226766549017,179.4276,32.2841,16.833,26.03082,16.099,23.33777,15.05,0
1237665226770808891,190.9862,32.17074,15.895,115.6203,15.726,36.73094,15.395,35.43084
1237664837536186392,124.9219,22.04191,15.211,148.721,14.78,98.0296,14.476,74.31629
1237664837536579728,125.797,22.66458,14.689,90.70295,14.092,57.3921,13.998,62.98816
1237665227303288864,179.1688,32.62891,16.607,26.84636,14.75,0,14.529,0
1237664852564049931,197.8801,36.28213,12.675,918.2736,12.244,369.8225,11.799,452.6936
1237664853105180848,209.8809,34.77358,12.976,434.0278,12.204,342.9355,11.86,493.8271
1237664853105508492,210.6863,34.61398,16.625,23.33777,15.774,19.40655,14.519,0
1237664853642379321,210.8813,35.02531,12.486,152.4158,11.82,168.6625,11.402,434.0278
1237662301900046411,220.8615,46.38242,16.326,66.09822,15.588,38.57876,15.339,35.01278
1237665227841929293,183.9124,33.15975,16.162,74.31629,14.72,0,15.155,44.44444
1237664294762315783,210.455,37.0094,12.59,1479.29,11.929,1600,11.677,1189.061
1237664853646704889,222.1128,31.79157,15.286,106.2812,14.682,60.09255,13.541,0
1237665227849072788,203.2625,31.81687,16.701,26.03082,15.33,0,15.068,0
1237664668428730381,138.8852,30.14006,14.668,416.4931,14.175,244.1406,13.958,204.0816
1237664295297810448,206.8421,38.3028,16.412,94.25959,15.916,50.29928,15.305,58.27167
1237664295297810697,206.9395,38.25924,15.554,108.5069,14.949,65.03642,13.861,0
1237664668432269428,147.5874,33.58406,16.012,129.1322,15.474,87.34387,15.594,35.43084
1237665128541454394,178.1141,34.89446,15.493,216.263,15.127,84.16801,14.919,65.03642
1237662636912738797,240.9686,8.342565,14.862,0,15.217,39.5554,14.743,33.41241
1237664869211504719,137.483,32.9738,16.288,54.86968,15.841,27.99474,14.998,0
1237665226766352421,178.9276,32.18889,14.667,118.1474,13.374,0,13.157,0
1237664668973531242,159.0677,37.32469,13.427,566.8934,12.682,566.8934,12.388,493.8271
1237664668973531243,159.0551,37.32433,15.924,108.5069,15.389,66.09822,14.815,84.16801
1237664870288916578,147.4217,32.22111,12.852,1890.359,12.329,1600,12.173,1189.061
1237662637439910156,218.8887,12.90825,15.85,108.5069,14.131,0,13.995,0
1237663546897662137,116.2561,43.93121,16.173,88.99964,15.498,67.18624,15.025,50.29928
1237662661594316905,209.931,36.23812,12.588,918.2736,12.074,416.4931,11.677,730.4601
1237664870821134671,135.0757,34.67079,15.883,113.1734,15.209,96.11687,15.138,41.62331
1237664295298662446,209.2126,37.79724,12.935,692.5208,12.34,472.5898,12.087,493.8271
1237664835927605521,129.9993,23.41355,15.682,0,15.813,25,14.944,0
1237664835927670963,130.0946,23.53967,13.904,251.9526,13.157,187.6525,12.901,222.7667
1237663786889773151,144.2623,66.15494,15.15,0,15.178,46.91312,15.091,46.91312
1237663788501237801,146.2112,68.44689,14.559,355.9986,13.869,236.6864,13.446,434.0278
1237665226766418068,179.226,32.15881,12.734,692.5208,12.31,198.3733,11.777,771.605
1237663915738267803,149.7017,67.50005,16.182,57.3921,15.049,0,14.54,0
1237663916804538442,123.2256,55.67207,12.664,594.884,11.678,918.2736,11.459,1040.583
1237664878336344078,135.6744,25.93839,14.586,260.1457,13.959,123.4568,13.65,173.1302
1237663917871988832,111.6475,43.29635,12.174,1890.359,11.512,1890.359,11.306,2066.116
1237662342166020248,252.7121,20.6369,16.846,33.41241,16.227,23.79536,15.055,0
1237664093441753257,142.8642,32.06114,16.177,85.73388,15.662,56.53231,14.858,0
1237664093969776762,122.9484,22.19289,15.796,152.4158,15.322,61.03515,15.097,58.27167
1237664105244065947,155.4094,12.57612,16.049,62.98816,14.649,0,14.613,0
1237664105777397875,147.1638,11.76947,16.404,31.91931,15.499,0,15.39,0
1237665097388261473,139.272,25.42916,13.769,0,13.175,0,13.787,69.44444
1237664131555590163,162.5075,13.78477,16.557,74.31629,16.224,27.12674,15.759,21.042
1237665129618735197,187.9024,36.00747,16.214,37.63785,15.895,18.57907,15.67,17.65412
1237664132092330041,162.224,14.12452,16.299,62.98816,15.74,38.57876,14.518,0
1237664132092330098,162.2349,14.21992,14.427,244.1406,13.823,192.9013,13.652,160.2307
1237665180057862215,214.2307,29.48654,16.545,40.5696,15.786,35.01278,14.793,0
1237664817669734430,163.1598,34.48314,14.916,156.25,13.534,0,13.253,0
1237665016311447593,162.3544,32.77273,16.354,18.10774,14.573,0,14.428,0
1237665016311513135,162.5647,32.76817,14.758,222.7667,14.197,152.4158,13.925,164.3655
1237665016311644185,162.8364,32.76638,13.586,0,12.863,0,13.562,84.16801
1237665225691627594,176.4039,31.29957,13.451,594.884,12.656,625,12.325,594.884
1237665016311709830,163.0572,32.95569,16.838,45.04301,16.309,20.85027,15.749,21.83597
1237664289929232469,186.9065,14.45558,15.854,92.45562,14.283,0,14.16,0
1237665103282372621,208.3241,33.49085,12.809,1371.742,12.145,1371.742,11.572,1600
1237665024900726838,172.9359,34.33341,15.566,120.7584,14.988,65.03642,14.018,0
1237665127986954398,133.5885,23.15823,15.663,54.06574,15,29.53686,14.759,40.5696
1237665226766483526,179.3816,32.33945,15.264,92.45562,14.617,65.03642,14.333,71.81844
1237665025973616895,170.4915,34.94857,16.693,39.5554,15.174,0,15.127,0
1237665127999078404,163.0953,32.63735,15.787,164.3655,15.274,85.73388,15.175,57.3921
1237664837002723401,132.4861,25.68407,16.009,113.1734,15.482,79.71938,15.361,35.01278
1237662697041297487,246.851,19.5972,12.639,355.9986,12.124,198.3733,11.854,297.2652
1237663530796646443,125.0904,54.13914,13.724,516.5289,12.802,0,12.52,0
1237665129093595229,219.4979,30.51535,16.255,48.22532,14.712,0,14.475,0
1237665129093660912,219.7084,30.44253,14.216,90.70295,13.632,48.90215,13.249,94.25959
1237665128020377629,220.405,29.26968,16.451,40.05768,15.605,44.44444,14.546,0
1237663786879025578,116.023,46.7095,16.379,62.98816,15.752,35.43084,15.11,0
1237664835393945778,137.2845,26.603,15.874,38.10395,15.46,26.29849,14.22,0
1237662663209124003,221.5879,34.37057,12.31,657.4622,11.565,516.5289,11.078,1275.51
1237664880488415332,145.8,31.92871,11.591,730.4601,10.808,594.884,10.686,540.8328
1237664880488480818,145.8794,31.97698,13.626,657.4622,13.107,657.4622,12.901,434.0278
1237662663206371556,214.2628,36.49001,14.989,222.7667,13.843,0,13.657,0
1237662663206371362,214.2605,36.57158,13.23,865.0519,12.634,594.884,12.415,657.4622
1237662267532902410,217.9891,6.250412,15,62.98816,14.408,32.65306,14.112,49.59333
1237665328776151191,178.4758,31.16581,16.345,51.02041,15.319,0,14.746,0
1237665330923700381,178.4265,32.77145,16.07,87.34387,14.657,0,14.632,0
1237665330923765816,178.574,32.861,15.501,135.2082,13.987,0,13.744,0
1237663788501893322,149.7943,69.25785,15.356,0,15.534,41.62331,14.72,0
1237664092364931083,136.0951,27.953,13.802,236.6864,13.21,98.0296,12.969,129.1322
1237664879416967253,151.7981,33.02738,15.347,92.45562,13.674,0,14.442,61.03515
1237665102745698437,208.771,32.90312,15.017,216.263,13.838,0,13.572,0
1237665225695232087,186.0466,31.52196,14.593,0,13.893,0,14.407,65.03642
1237665025976303629,177.8669,35.43437,12.455,1189.061,11.891,1189.061,11.617,976.5624
1237665329850155090,179.0968,32.03874,15.46,0,15.864,28.29335,14.551,0
1237665329850220564,179.1844,32.02126,12.238,330.5785,11.543,160.2307,10.896,692.5208
1237665329850220564,179.1841,32.02178,12.238,330.5785,11.543,160.2307,10.896,692.5208
1237664879416049765,149.5878,32.3699,12.65,1111.111,12.067,771.605,11.765,657.4622
1237662473690874067,236.2174,36.47934,16.205,54.86968,15.928,24.02922,14.692,0
1237667210528358803,182.2899,29.2735,15.966,123.4568,15.772,46.27701,14.439,0
1237665128535752747,162.4795,32.99082,13.287,540.8328,12.628,434.0278,12.403,384.4675
1237665128536670228,164.9428,33.39185,13.682,400,13.249,268.745,12.886,318.8775
1237662695954776094,217.2908,31.79868,15.727,90.70295,15.28,46.27701,14.182,0
1237664295298203798,208.0278,38.06702,13.774,244.1406,13.087,192.9013,12.814,222.7667
1237667253477376046,180.8398,29.41981,15.343,152.4158,13.883,0,13.73,0
1237665329312104459,175.8864,31.45792,14.857,297.2652,14.363,152.4158,14.2,123.4568
1237667254014115869,180.5131,29.84799,14.897,251.9526,13.737,0,13.474,0
1237667254014115985,180.5938,29.86177,12.94,0,12.261,816.3265,11.557,0
1237667254014836831,182.4827,29.89988,16.142,79.71938,15.828,35.01278,15.324,33.02946
1237667254019424409,194.4581,29.65419,16.435,26.5703,14.983,0,14.507,0
1237667210528358451,182.197,29.30478,12.112,1600,11.486,1040.583,11.152,1371.742
1237665106505367889,246.6341,18.27271,16.049,61.03515,15.589,31.56167,14.549,0
1237664094508744792,127.0929,25.12472,14.836,182.615,13.588,0,13.291,0
1237664094508744793,127.0965,25.12583,16.041,68.30135,14.515,0,14.299,0
1237665097924411608,137.3934,25.22306,15.656,27.99474,14.037,0,13.844,0
1237664336640409672,171.2552,35.62914,16.266,47.56243,14.494,0,14.347,0
1237665101139869764,220.6385,28.72646,14.228,192.9013,13.745,98.0296,13.509,120.7584
1237664289924776047,176.3428,14.36658,15.419,0,15.569,34.19855,15.738,21.43347
1237665023827116140,173.3757,33.50773,14.402,0,13.666,0,14.127,113.1734
1237667210528358554,182.2917,29.17691,13.285,625,12.608,330.5785,12.398,384.4675
1237665025974861856,173.9582,35.33525,13.026,816.3265,12.295,657.4622,11.997,976.5624
1237664292076584979,186.5298,16.18101,13.304,307.787,13.088,75.61436,12.716,173.1302
1237664094508089383,125.6873,24.29693,15.159,82.64463,14.744,17.07534,14.469,49.59333
1237665101140066353,221.0869,28.55102,14.983,108.5069,14.435,62.98816,13.851,99.99999
1237667211059789866,168.0163,28.48638,14.389,0,13.672,0,14.223,99.99999
1237667211066081301,184.4033,29.60803,12.182,168.6625,11.39,99.99999,10.947,297.2652
1237665227840094215,178.8528,33.12611,14.229,96.11687,13.499,85.73388,13.057,160.2307
1237667212137857108,179.2854,30.3923,12.934,594.884,12.201,516.5289,12.023,657.4622
1237665227840094284,178.8298,33.14611,15.423,0,15.814,24.26654,15.345,31.91931
1237667212674990144,179.9567,30.84442,13.123,816.3265,12.462,625,12.28,625
1237667212675514406,181.316,30.85563,15.317,53.27935,14.991,28.29335,13.606,0
1237664854181150751,215.943,34.017,13.394,434.0278,12.969,182.615,12.655,251.9526
1237664854715793413,210.1541,36.05199,16.317,73.05136,14.948,0,15.303,40.05768
1237664854716055612,210.9465,35.74168,12.571,318.8775,11.961,173.1302,11.474,816.3265
1237665328772481039,168.655,30.31415,13.427,0,12.752,260.1457,12.33,0
1237665226230202499,181.0159,31.8958,14.292,38.57876,13.353,45.65376,13.151,68.30135
1237665026511142935,172.2255,35.41399,12.815,400,12.086,452.6936,11.683,692.5208
1237665026511339725,172.7809,35.58974,16.063,62.00012,14.401,0,14.131,0
1237665329848189015,173.8495,31.65421,15.685,173.1302,15.235,71.81844,14.68,85.73388
1237664869748703461,138.4205,33.32488,15.699,84.16801,14.243,0,14.625,74.31629
1237667254015492210,184.1341,29.82257,16.382,45.65376,14.715,0,14.316,0
1237665129077342225,175.2043,35.20271,14.503,0,14.369,129.1322,14.21,113.1734
1237665330386698255,178.1003,32.40388,12.455,1275.51,11.707,1600,11.261,1479.29
1237664871364427884,152.2416,32.01057,16.48,27.99474,14.759,0,14.52,0
1237665331456049205,166.1948,32.11461,16.057,120.7584,15.649,59.1716,14.509,0
1237663784206270641,20.33884,0.09040488,16.12,27.12674,14.226,0,14.059,0
1237663784215117996,40.50152,0.01452329,16.777,30.8642,15.089,0,14.881,0
1237665096854667343,147.1978,27.87374,16.395,60.09255,15.825,55.69168,15.049,0
1237667287812341944,156.7547,28.63933,15.857,43.28255,14.055,0,13.848,0
1237667287812735027,157.7782,28.79667,12.789,493.8271,12.136,452.6936,11.953,434.0278
1237667291584659579,153.2199,22.72201,15.06,0,14.426,0,15.322,30.18959
1237667293733060767,154.9995,24.79017,16.433,56.53231,15.509,0,15.512,0
1237665096854798489,147.5454,28.01327,15.602,82.64463,14.849,50.29928,13.969,0
1237667111720058969,135.9988,21.90657,12.716,277.7778,12.123,168.6625,11.922,236.6864
1237667111720059021,136.0019,21.96762,13.715,168.6625,12.923,132.1179,12.699,141.7234
1237665096854863891,147.5466,28.01245,14.873,0,14.131,0,14.632,48.90215
1237662498391982152,230.4938,41.12542,14.984,0,15.292,37.18025,14.816,43.85773
1237664879956459523,158.6242,35.25677,14.174,268.745,13.515,187.6525,13.515,182.615
1237665128525135993,136.2253,25.00393,15.305,106.2812,14.762,71.81844,14.492,81.16225
1237664289392558172,187.3787,14.04909,13.35,594.884,12.558,416.4931,12.711,210.0399
1237667211057758351,162.8162,27.84879,14.376,0,13.664,0,14.257,71.81844
1237667209991880781,183.3077,28.83588,15.09,177.7778,14.551,99.99999,14.345,84.16801
1237664871359512662,139.197,34.42997,14.794,251.9526,13.679,0,13.502,0
1237667293730439191,148.604,23.29096,14.717,355.9986,14.034,260.1457,13.879,204.0816
1237667209991815283,183.1014,28.8171,13.742,0,13.291,452.6936,12.651,0
1237665532258287699,236.5138,18.338,16.361,57.3921,15.97,27.99474,14.824,0
1237665534929535162,236.4355,20.5604,16.191,19.23669,15.607,14.02741,14.233,0
1237665535470993680,246.5706,16.32013,16.141,33.02946,15.352,27.99474,14.133,0
1237666340799709400,16.94352,1.063676,16.952,20.4746,15.426,0,15.171,0
1237667143402127493,135.5258,23.3871,15.772,38.57876,15.086,35.85643,15.004,27.99474
1237667211579687026,127.507,17.25986,15.85,43.85773,15.31,28.29335,15.233,14.56792
1237664846121599019,198.1876,37.93606,16.827,47.56243,16.159,26.29849,15.253,0
1237667211601969224,181.8148,30.08066,15.861,67.18624,15.29,61.03515,14.902,41.09138
1237667211603345434,185.4869,30.07436,12.71,1479.29,12.266,1189.061,12.097,1275.51
1237667252934803627,166.1651,27.72388,16.644,20.4746,15.925,22.24991,15.234,37.18025
1237667252940242984,180.2746,28.99529,15.774,129.1322,15.126,90.70295,14.636,106.2812
1237667253459812390,137.3346,20.69732,15.51,53.27935,15.367,16.93509,14.838,33.02946
1237667209988735051,175.1036,28.37397,13.858,0,14.031,98.0296,12.907,0
1237667253471608906,166.0123,28.03681,13.153,594.884,12.587,384.4675,12.33,493.8271
1237667429573394473,181.2159,26.99252,15.162,90.70295,14.705,69.44444,14.377,49.59333
1237667209991159899,181.3032,28.78189,15.894,104.1233,14.457,0,14.379,0
1237667254544171012,162.6895,28.46909,13.028,307.787,12.544,152.4158,12.401,164.3655
1237665330918326297,164.0837,31.27031,16.102,87.34387,15.617,54.86968,14.798,0
1237664669510402089,158.8447,37.67166,15.12,145.159,13.805,0,13.681,0
1237667255069573373,134.9748,21.15144,16.341,55.69168,14.711,0,14.552,0
1237667255087595558,179.8031,30.73123,15.291,0,15.644,45.04301,14.334,0
1237667255089299501,184.2807,30.64335,14.552,355.9986,14.048,164.3655,13.724,277.7778
1237665352394080293,224.4143,26.66473,15.483,129.1322,15.035,61.03515,14.115,0
1237667255616143515,158.0432,28.48306,15.758,126.2467,15.322,69.44444,15.077,62.98816
1237667255621058661,170.7804,30.47855,15.617,102.0304,14.197,0,13.951,0
1237666408459468988,39.00403,0.4202101,16.937,23.33777,15.14,0,15.516,0
1237665129609429002,162.0457,33.74454,15.439,0,15.922,11.33671,14.849,0
1237665369042583626,164.1997,31.09037,16.038,106.2812,15.321,99.99999,14.577,0
1237665369046777886,175.3744,32.34986,15.832,92.45562,14.475,0,14.58,0
1237667292646605055,125.9666,14.75172,15.888,41.09138,14.17,0,15.008,32.28306
1237665129613164649,172.3027,35.3858,15.84,132.1179,15.13,99.99999,15.125,46.27701
1237665129613492234,173.1646,35.32839,14.931,198.3733,14.444,138.4083,13.323,0
1237665428643184819,235.3496,20.04208,15.398,115.6203,14.62,98.0296,13.794,0
1237667293195272210,152.7839,23.87521,15.769,148.721,15.486,52.50998,14.548,0
1237665129613492242,173.1569,35.32785,14.983,0,15.135,69.44444,14.02,0
1237665429165899818,201.1529,29.35151,16.93,32.28306,15.97,18.57907,15.105,0
1237667113874423848,151.5757,28.94499,14.324,0,13.773,0,14.244,115.6203
1237667447809048616,198.7646,24.61884,13.586,79.71938,12.792,82.64463,12.261,168.6625
1237664094507434147,124.4479,23.47653,14.292,452.6936,13.619,307.787,13.485,342.9355
1237665442068431070,233.8295,20.84238,14.805,0,15.221,21.042,13.962,0
1237665532243411076,200.7317,26.98073,13.98,216.263,13.648,88.99964,13.338,92.45562
1237665532785459210,213.7182,25.31739,13.544,0,12.912,0,13.285,118.1474
1237667209973727402,138.2554,20.36528,16.605,43.85773,16.072,28.29335,14.621,0
1237667323258470524,188.8387,27.56353,16.557,37.18025,15.499,0,15.061,0
1237665534931370099,240.5089,18.81759,14.93,0,15.394,24.75186,14.242,0
1237665549435863188,236.7453,17.88419,13.16,918.2736,12.574,434.0278,12.393,566.8934
1237667323791736878,179.4641,27.86868,13.186,540.8328,12.584,384.4675,12.086,657.4622
1237665549973913977,239.6348,17.44147,14.973,82.64463,13.343,0,14.11,58.27167
1237667323791736948,179.5218,27.87886,13.743,0,12.896,0,13.235,132.1179
1237665565542514695,235.7753,15.77049,13.207,692.5208,12.556,493.8271,12.195,625
1237665567678660830,209.6876,24.1514,16.378,54.86968,15.869,29.21841,14.557,0
1237665567690981496,238.66,16.61046,16.396,69.44444,16.144,19.40655,15.082,0
1237667448873156635,174.3421,25.74136,13.832,102.0304,13.366,57.3921,12.884,82.64463
1237667448873156639,174.3423,25.73868,14.997,52.50998,14.275,24.5074,13.094,0
1237666407918272519,28.99898,-0.1855673,16.177,61.03515,15.8,34.60207,15.424,18.74028
1237667209982378067,158.9252,26.12584,15.085,126.2467,14.563,87.34387,14.358,78.31467
1237667429569527884,171.3623,26.34743,16.531,42.16563,15.836,34.19855,14.829,0
1237667736124915842,198.422,22.62565,15.294,123.4568,13.933,0,14.527,54.06574
1237667448882921533,199.0701,25.40522,13.306,182.615,12.019,0,11.704,0
1237667255068983468,133.6696,20.58361,13.108,384.4675,12.409,260.1457,12.178,318.8775
1237667255069048902,133.6951,20.713,15.405,164.3655,14.811,94.25959,14.509,104.1233
1237667107962421315,124.0147,16.901,16.79,35.85643,16.068,25.25189,15.603,0
1237665428105068577,232.443,20.75159,16.632,46.27701,15.151,0,14.812,0
1237665440975224856,185.1754,29.34588,15.47,96.11687,15.299,27.70083,14.961,48.22532
1237665440975356008,185.6096,29.20903,14.109,40.5696,13.712,14.23994,13.083,44.44444
1237665440975421526,185.7905,29.34977,15.806,99.99999,15.149,78.31467,15.13,48.22532
1237665441533329494,237.5947,18.93928,13.594,369.8225,13.057,156.25,12.679,268.745
1237665441533460784,237.9525,18.86693,16.409,48.22532,14.926,0,15.185,0
1237665531721613343,236.7222,17.87268,15.492,177.7778,15.019,106.2812,14.62,73.05136
1237665566068113454,209.6024,22.92673,15.333,141.7234,14.95,68.30135,14.686,65.03642
1237665566068113459,209.596,22.88794,14.594,251.9526,13.998,168.6625,13.764,187.6525
1237667550340841534,154.4107,21.68825,12.648,540.8328,11.906,493.8271,11.589,730.4601
1237667323256963118,184.9691,27.621,13.772,71.81844,13.326,51.02041,12.821,110.8033
1237667444579434646,179.1475,28.49041,16.393,50.29928,14.804,0,14.693,0
1237667324330115100,183.3425,28.51098,14.205,452.6936,13.626,251.9526,13.438,260.1457
1237667536930865193,143.7643,18.49314,15.296,129.1322,14.713,84.16801,14.7,48.22532
1237667536935256133,154.1422,21.12305,12.041,307.787,11.348,156.25,10.977,297.2652
1237667211044978722,132.3508,19.07431,12.881,434.0278,12.419,156.25,12.055,260.1457
1237667914877108322,169.5921,18.73847,14.996,168.6625,14.46,98.0296,14.435,87.34387
